"code","lambdaZM_hat_T","lambdaZM_lo_T","lambdaZM_hi_T"
260,0.000130679732364326,5.42879319759002e-05,0.000606026063322411
261,0.000126912762527586,5.43939778573877e-05,0.000611804857548994
262,0.00012131063557316,5.5107134156488e-05,0.000613508389630504
263,0.000118079412465301,5.46882933088762e-05,0.000638232756893058
264,0.000130509858948256,5.39599549061043e-05,0.000640525467796196
265,0.000126618276704186,5.43100269167896e-05,0.000601225828977731
266,0.000120105163358841,5.43602323400689e-05,0.000594660272576331
267,0.000116406675221314,5.40283516475772e-05,0.000600010542570524
268,0.00012773725769471,5.44070751598921e-05,0.000662733915768573
269,0.000125740747721319,5.37793713363341e-05,0.000590727156621499
270,0.000118988912959616,5.49198917162578e-05,0.000612159496899525
271,0.000116672278226308,5.50181177708681e-05,0.000587880414449544
272,0.000149644504683883,5.35966196848681e-05,0.000697127752367529
273,0.000141682775925808,5.43097316723226e-05,0.000603827321387882
274,0.00013681511188544,5.46918967872533e-05,0.000636785166556602
275,0.000130541922580063,5.40976175782818e-05,0.000697766773930546
276,0.000139692399764822,5.48025650943416e-05,0.000694033315304904
277,0.000134844256571546,5.42402141905323e-05,0.000639706979174111
278,0.000131179246088915,5.50897353452911e-05,0.000689777597511733
279,0.000127202510022801,5.44952639620713e-05,0.000642362536232177
280,0.000140851097774222,5.42928899114496e-05,0.000650851032651221
281,0.000135492129086336,5.36711609026702e-05,0.000622908352610722
282,0.000131458153229421,5.45307389946144e-05,0.000632386232100701
283,0.000126404372354665,5.36170872218665e-05,0.000590259763721453
284,0.000134806074370165,5.48805584272298e-05,0.000710505082018269
285,0.000131596320547157,5.37020548106198e-05,0.000631739460710183
286,0.0001281702486934,5.50022312670568e-05,0.000700679445146714
287,0.00012480492752728,5.49019146454512e-05,0.000643019856548684
288,0.000126562435713831,5.3996709608643e-05,0.000607350249474625
289,0.000121840246415801,5.36297005135283e-05,0.000681865515973701
290,0.000116948784107543,5.51475747669976e-05,0.000694643772877081
291,0.00011318690491074,5.48411752529736e-05,0.000620378152949617
292,0.000122732965428155,5.44057453921582e-05,0.000599141093270413
293,0.000120032843191664,5.43396979815077e-05,0.000596197259669983
294,0.000115570107655458,5.52671939652416e-05,0.000600048497083741
295,0.000113204708542862,5.47590534674649e-05,0.00060959420795969
296,0.000121746206451895,5.39823910168461e-05,0.000626335862862271
297,0.00011914791578776,5.3609353912247e-05,0.000600377546577548
298,0.000113988916588215,5.48741911044793e-05,0.000613201194357971
299,0.000111453423021162,5.44456598700908e-05,0.000586683053179437
300,0.000120366722368316,5.48071148251077e-05,0.000604273617651666
301,0.000119043290536929,5.41999753690714e-05,0.000601400117254056
302,0.000114083494836367,5.51499610214308e-05,0.000591780319291745
303,0.000112406568013422,5.46816562083567e-05,0.000592017558970107
304,0.000137644592458355,5.39447780067547e-05,0.000610461111738301
305,0.000132223533926659,5.40962139534792e-05,0.000623339731716556
306,0.000128397110054949,5.4553392049947e-05,0.000614250659966318
307,0.000123986703091845,5.49095805385247e-05,0.000631882028194799
308,0.000131153463343515,5.49750489235709e-05,0.000614078090881728
309,0.000128130762144931,5.4016491994977e-05,0.000636323933243788
310,0.000125431906833218,5.57086019338432e-05,0.000614501622230442
311,0.000122718929685444,5.49561480611851e-05,0.000619706063191829
312,0.000131610960380958,5.46143956468429e-05,0.000630213179696097
313,0.000128441530306076,5.39701788238789e-05,0.000624458130916517
314,0.000125193962184256,5.48233586228e-05,0.000597500471990412
315,0.000121860376160441,5.39995856207458e-05,0.000615731748876939
316,0.000127817573069997,5.47206288749818e-05,0.000668003270544617
317,0.000126034611152791,5.3776887157875e-05,0.000610943444512817
318,0.000123895388700141,5.50564126417992e-05,0.000627967814973357
319,0.000121583537363007,5.4562805042084e-05,0.000577265205041911
320,0.000128445357880228,5.334189486671e-05,0.000612801206932999
321,0.000125471768913443,5.35358372999337e-05,0.000668496727406591
322,0.000118419302180486,5.4725152058688e-05,0.000726790918289725
323,0.000116201853412788,5.41656472714531e-05,0.000720985468647899
324,0.00012455410375686,5.40679154153972e-05,0.000655746934100337
325,0.000122867594202819,5.40806072274647e-05,0.000634075415302371
326,0.000117147499576859,5.52384863105154e-05,0.000676431193957812
327,0.000115770691249724,5.45923762052206e-05,0.000738395781188049
328,0.000121951302670597,5.3793922350274e-05,0.000639231064464869
329,0.000121092394488354,5.34438712473997e-05,0.000624633496300162
330,0.000113140703878666,5.48633891684135e-05,0.000648595931091544
331,0.000112219918529079,5.42582628360632e-05,0.000629976912305188
332,0.000120348749875191,5.40221099246269e-05,0.000682521411380296
333,0.000120389751528801,5.36944399197779e-05,0.000600017790637907
334,0.00011312074109362,5.52024857262375e-05,0.000665091181020852
335,0.000112849716406215,5.46387202888063e-05,0.000620823010955656
336,0.000138794261351456,5.38638999578684e-05,0.000634442586776909
337,0.000135014982825337,5.38179610261317e-05,0.000698736060283349
338,0.000128599692390783,5.43987021879111e-05,0.000740979775278878
