"code","lambdaZM_hat_T","lambdaZM_lo_T","lambdaZM_hi_T"
272,5.10017336649631e-05,1.80698421463587e-05,0.000200062927616175
273,4.82882229317103e-05,1.86370996111616e-05,0.000167569340203964
274,4.66292291351669e-05,1.87646312968313e-05,0.000196008044032939
275,4.44912052173583e-05,1.87920847208525e-05,0.00016943919409351
276,4.76098643440017e-05,1.89659105239995e-05,0.000183597041256014
277,4.59575236286819e-05,1.9429091537503e-05,0.000201276541689051
278,4.47084173624055e-05,1.95375824450614e-05,0.000186508168345284
279,4.33530690044538e-05,1.85730158490132e-05,0.000166991158579858
280,4.80047709755443e-05,1.86979272853333e-05,0.000213063420436453
281,4.61783310784304e-05,1.90999838693514e-05,0.000191336574847986
282,4.48034742956847e-05,1.92382713149259e-05,0.000176725495417946
283,4.30810482920043e-05,1.864009135785e-05,0.000161575464237337
284,4.59445103979606e-05,1.87265143386135e-05,0.000170038700639879
285,4.48505643826562e-05,1.88378705298688e-05,0.000174090301470053
286,4.3682893009949e-05,1.90689421590246e-05,0.000161293150467147
287,4.25359266433985e-05,1.89862789218147e-05,0.000135680946648377
288,4.3134919333667e-05,1.7898931566185e-05,0.000188821314392248
289,4.1525506135351e-05,1.82527052443253e-05,0.000161504323460826
290,3.98584014300698e-05,1.84356731364095e-05,0.000168644159766507
291,3.85762804375189e-05,1.86707278037365e-05,0.000179852410882952
292,4.18297619942741e-05,1.83629962736556e-05,0.000179898428421804
293,4.09095082538561e-05,1.86020690350233e-05,0.000175722744124382
294,3.93885219021318e-05,1.8687241247645e-05,0.000162370476868856
295,3.85823482587573e-05,1.89803530069801e-05,0.000189567183104556
296,4.14934555017302e-05,1.82726740204433e-05,0.000177820737545364
297,4.06079079253836e-05,1.85018421533399e-05,0.000151960946714189
298,3.8849621487076e-05,1.8725838409006e-05,0.000186769746879364
299,3.79854763726981e-05,1.87173927876653e-05,0.000163720179476856
300,4.10233007174005e-05,1.87359997008873e-05,0.000205948104631959
301,4.05722496218009e-05,1.89140119886878e-05,0.000173855650218051
302,3.88818555783509e-05,1.90277275901253e-05,0.000174131050024874
303,3.83103265711204e-05,1.88248320076047e-05,0.000158263736296847
304,4.69119321141332e-05,1.83812268631991e-05,0.000163853410807097
305,4.50643308006082e-05,1.88641388792387e-05,0.000195772385389337
306,4.37602117378569e-05,1.88867907570759e-05,0.00017536983977793
307,4.22570599732032e-05,1.91341801225177e-05,0.00016144962503159
