"code","lambdaZ_hat_T","lambdaZ_lo_T","lambdaZ_hi_T"
477,0.00189752504268085,0.000909013379510472,0.00833025469976662
478,0.00187281567046109,0.000877597564902226,0.00856517351461845
479,0.00184005918462878,0.000884135477508121,0.00876129731763599
480,0.00186597740093375,0.000892097046008308,0.0104690698730614
481,0.0018245582803385,0.000911068848725678,0.00863402864030798
482,0.00176001766879044,0.000882359516104409,0.0089186173221118
483,0.00172799899655842,0.000895218951335037,0.00792706568649337
484,0.00182543968702073,0.000865327530261396,0.0111264925927505
485,0.00180229314781388,0.000892664081197491,0.0105884856269924
486,0.00174694478405756,0.000894276476211786,0.00888108094615357
487,0.00172767306450264,0.0009037015210664,0.00911132786200123
488,0.00179570739149743,0.000883005880777886,0.00958598996538659
489,0.00177942464948108,0.000882461989851586,0.00820010324227321
490,0.00171180956767258,0.000880737952134308,0.0107152418002486
491,0.00169400832491939,0.000897649782785201,0.00840153103640429
492,0.00177030645690283,0.000883700936586077,0.0100791804453843
493,0.00176240865807817,0.000890940088732358,0.00890781372523961
494,0.0017046048779491,0.000873525976827483,0.0111103473722165
495,0.00169319013047351,0.000872629048643873,0.00942286264552473
496,0.00203030022734974,0.000895454188854205,0.00979702979424343
497,0.00198621479954098,0.000889958934040797,0.00989423625144034
498,0.00193854936099548,0.000889136151176573,0.0075278604446442
499,0.00190406232409932,0.000893994030063488,0.00945360122103378
500,0.00195410127840306,0.000889437321989867,0.00996915126773592
501,0.00193516488107539,0.00088897583548722,0.0103511559990708
502,0.00190210355011949,0.000902944577392259,0.00870125382922072
503,0.00188547187533232,0.000922021853426691,0.0102567291151463
504,0.00194821851000699,0.000878034523338097,0.0082478149832103
505,0.00193034729979289,0.000884026945473175,0.0076260815538037
506,0.00189115369927783,0.000885638060925571,0.00820739021304832
507,0.00186881493117827,0.000903610503017629,0.00733972888504404
508,0.00189174861662703,0.000901085233956917,0.0100763562957627
509,0.00188588708329274,0.000891255960873645,0.00960369265650356
510,0.00186356927100948,0.00086954298517682,0.00952635911858634
511,0.00185130546316603,0.000881882789374373,0.0085427660762581
512,0.00230715068855744,0.000928222569682574,0.0094960988832197
513,0.00224185667582858,0.000943692227770517,0.0108857612560484
514,0.00209525520794727,0.000934989118248643,0.00862493820067568
515,0.00205303772140881,0.000919373471949197,0.00994025469461618
516,0.00223080722695729,0.00092495183690575,0.0120269081310448
517,0.00220415441930741,0.000929175591651544,0.0130583824824697
518,0.00205851068739541,0.000921213327064716,0.00929734069887456
519,0.0020458836908975,0.000947038849398807,0.0106160177921621
520,0.00221940617105787,0.000922044162836355,0.00878410402970676
521,0.00218607050780706,0.000927931247363823,0.00937006958426408
522,0.0020266937294505,0.000924207092975444,0.00796848474719019
523,0.00199899823511646,0.000932877825436965,0.00850607502733601
524,0.00220042992570363,0.000920763918429527,0.0108323928213486
525,0.00219286341649935,0.000933935116965573,0.0118529470997743
526,0.00202392075901118,0.000932064764891518,0.00825035532192493
527,0.00201636657433986,0.000930298881222136,0.00926339428527515
528,0.00242917794260246,0.000944153846377712,0.0111053689595273
529,0.00237302501981802,0.00097027879524709,0.0102342878592897
530,0.00223792696135748,0.000928407880941814,0.00981510493620846
531,0.00220270673487474,0.000942353604992261,0.0102402870833889
532,0.00232135497942618,0.000928038614233325,0.0129858660986485
533,0.00230561615511531,0.000950893223119124,0.01088070853907
534,0.00218925503871696,0.000955689815742188,0.0108028782831733
535,0.00218730736675026,0.000968231427003611,0.0126881160656794
536,0.00231454232073659,0.000926379055756259,0.0095262548811882
537,0.00228669810499441,0.000936727624699525,0.0109158214936269
538,0.00215757201605984,0.000917767349378883,0.00842677051999579
539,0.00213073697203907,0.000934033282389887,0.0096894437473087
540,0.00225923606656461,0.000947984082145506,0.0120815550424631
541,0.00225617574947223,0.000959156303228046,0.0129722585619375
542,0.00213678021419673,0.000935525379108343,0.00919102838812714
543,0.00213202413634145,0.000947006127533353,0.010607283901268
544,0.00218360476417303,0.000932037298105652,0.0101508968912006
545,0.00211644199759165,0.000926345521302542,0.00861916591017242
546,0.00200192595321892,0.000926055588544618,0.00860099618370953
547,0.00195332663237526,0.000908662090702267,0.00959936057483639
548,0.00211464371643313,0.000924730544388746,0.0123733320847278
549,0.00208243862992187,0.000927870706534502,0.0102152061702717
550,0.0019699259912273,0.00093705319412845,0.0105957741921025
551,0.00194587930958243,0.000940255903904223,0.0091344381747189
552,0.00209666045132846,0.000900022910385112,0.00948319278581519
553,0.00206646203029131,0.000904885146835612,0.00954609169757067
554,0.00193804635237528,0.000913127265042982,0.0075422567924298
555,0.0019108082514986,0.000912525441832327,0.00829294971925503
556,0.00207258915219063,0.000934689053108588,0.0120226058724001
557,0.0020609185580088,0.000923301350571109,0.0111116899750108
558,0.00193281949109445,0.000942975312880785,0.00915130575611449
559,0.00191752016607179,0.000932072895774659,0.0102964546463064
560,0.00231189714273439,0.000949013307465419,0.0131103330035457
561,0.00226014877773367,0.000971237218106198,0.0101134633608544
562,0.0021512893890554,0.000924325862552897,0.0101206794429666
563,0.00211270509299188,0.000948282881750522,0.0084693284370149
564,0.00222147649420784,0.000945014539512475,0.0101774296126509
565,0.00220424424055002,0.000958743741922809,0.00874350418792428
566,0.0021156223507018,0.000966870562551688,0.00912069184331782
567,0.00210230985862317,0.000954752228648565,0.0101813730990891
568,0.0022132393461837,0.000905669883638148,0.01011716999247
569,0.00219585071033224,0.000915548219644879,0.00903914107951313
570,0.00208472129188962,0.000926748417377454,0.00842725448327795
571,0.00206196150153224,0.000929871079112395,0.00918918176276367
572,0.00216228537571378,0.000957946147270219,0.0122243696183739
573,0.00216069303614224,0.000951350647577664,0.0101002291689073
574,0.00206969938809297,0.000941593070139652,0.0102448093389582
575,0.00205856279570465,0.000955500954537369,0.00893884733885235
576,0.0021734475217039,0.000933376790797096,0.00868376164521857
577,0.00214652799670209,0.000937427479561064,0.00883685121864643
578,0.00198871390409909,0.000920132943325888,0.0108351994646564
579,0.0019758498490931,0.000928263681159322,0.0102761729900417
580,0.00211018152531008,0.000927013922218558,0.00983167493346441
581,0.00210794026696506,0.000928493116389537,0.0102938361070768
582,0.00195671149994443,0.000927010205642874,0.0106932876287049
583,0.00196188680953577,0.000930439667312512,0.00921488106875287
584,0.00207789752766699,0.00093635244075934,0.0076707301563927
585,0.00208410119012179,0.000931343113283977,0.00976626691281391
586,0.00190448194281847,0.000940388313290874,0.00844632336679504
587,0.00190984076580472,0.000943938878580011,0.00913225410136147
588,0.00205819995103275,0.000937772480564487,0.00974748242933121
589,0.00207937856466107,0.000933386551050973,0.00956171769430854
590,0.00189911933078284,0.000935755193644668,0.00879307485746719
591,0.00191584882146155,0.000922839743950582,0.0102200606045575
592,0.00229293892536602,0.000925535768828943,0.00911899974307034
593,0.00227102020588104,0.000936482508182713,0.0100835816435302
594,0.00212089661700333,0.000905249279227437,0.0102462641315972
595,0.00211274599799163,0.000936853711535456,0.00817858489219186
596,0.00219104084605629,0.000929951253601954,0.0101757151741979
597,0.00219584083193321,0.000934110497827947,0.00987316534330816
598,0.00206973849435923,0.000923714754981178,0.00928433142261718
599,0.00208278013000045,0.000928706743053035,0.0104597997570853
600,0.00217391769585668,0.000923407170326043,0.00805128744083129
601,0.00218353133521516,0.000929894574826842,0.00885690658748826
602,0.00202730377386748,0.000922827090647939,0.00898380343541017
603,0.00203397573038187,0.000925196322235873,0.00958843972980137
604,0.00211360762484313,0.000939794826838041,0.00985092351827328
605,0.00213726563112438,0.000935562799277704,0.0101466789034888
606,0.00199909568294284,0.000948353635922932,0.0101864765063156
607,0.00201832788390753,0.000924807120957426,0.00852578226126774
608,0.00209512088284504,0.000900387449877659,0.00870766020614603
609,0.00206030864581902,0.000928148915065042,0.00974767595376079
610,0.00192769417310054,0.000888690203946802,0.00941505365271075
611,0.0019049195728952,0.000922065031476005,0.00833450268846719
612,0.00203815463732125,0.000894797255077739,0.0100411463900367
613,0.00202846854950266,0.000907231047528928,0.00860656895548506
614,0.00190237988863988,0.000901794442774218,0.00872987245836552
615,0.00189722133022276,0.000908285746475911,0.00999904009023651
616,0.00200086211070284,0.000907419837626476,0.00941321136581153
617,0.00200429330832931,0.000927330991943184,0.00892198231311199
618,0.00185027759236413,0.000923942554729147,0.00833789899441393
619,0.00185211504875489,0.00092467353119523,0.00851026158562497
620,0.00197968904286492,0.000923672320261239,0.0108313682295073
621,0.0019935071622154,0.000923260224097648,0.0101695695892478
622,0.00184729562309295,0.000948135967380505,0.0094072743182353
623,0.00185570386391331,0.000920355397635019,0.00847044609836465
624,0.00223098114259513,0.000927964944408367,0.0101521056431449
625,0.00220675497153717,0.000948147339163731,0.00865099943387895
626,0.00207526433323878,0.000925042591510107,0.00830567644559837
627,0.00206032474399834,0.000944884461978327,0.00971153850226192
628,0.0021413609972812,0.000908991383493113,0.00864651671377224
629,0.00214265588966715,0.000918933010913665,0.00971728847229875
630,0.00203644558358131,0.000914580873892911,0.0100877535952245
631,0.00204002384502536,0.000927544604026577,0.00936851780047704
632,0.00212573458948304,0.000901840152741988,0.00824455041096212
633,0.00214054340209517,0.000926786843138946,0.00974353058941403
634,0.00199648147329441,0.000911970003316208,0.00722303632724319
635,0.00200428014986465,0.000908839439919337,0.00804937490550376
636,0.00206962781293559,0.000924756057161594,0.00986453296628092
637,0.00209252329564877,0.000920618038806325,0.00810110048223319
638,0.00197639391224582,0.000941379360959306,0.00823311061799651
639,0.00199026288685736,0.000926225591038679,0.00911269471465679
640,0.00208767522296149,0.000888502837602802,0.0105107896874757
641,0.00201469007534031,0.000905789337692425,0.00917065886676537
642,0.00192215757963258,0.000898919300823426,0.00953854742660426
643,0.00186488609558067,0.00090621614137198,0.0102905349543818
644,0.00201665057001466,0.000899801844961372,0.0129573529911117
645,0.00197296507488039,0.000902761533807278,0.0101688385696211
646,0.00188151911027027,0.000903470855956315,0.0104399524590729
647,0.00184519948259288,0.000908956990188155,0.00903559048379488
648,0.00202778767608826,0.000896385379471836,0.0101232704891019
649,0.00197681224063625,0.000906008763488015,0.00965288063615212
650,0.00188163435853073,0.000914969682306425,0.00774629753121685
651,0.00183134404781413,0.00090977500935337,0.008564353251879
652,0.001991891867707,0.000909238966668573,0.0124620014686255
653,0.00195838934023011,0.000918244421023323,0.0115129272634018
654,0.00185827277474789,0.000918760550682661,0.00940766004164591
655,0.00182076933644872,0.000903511005353104,0.0102796394539846
656,0.00222622991330611,0.000898143158398957,0.00966177887521651
657,0.00215539827255067,0.000920262268983164,0.00849515973294161
658,0.00208255720955805,0.000912950420785039,0.010334366433949
659,0.00202520235483952,0.000929207010794902,0.00916614278295846
660,0.00213144483998067,0.000918241024565579,0.0101819799882815
661,0.00209368409155667,0.000930202565262002,0.00866179524295773
662,0.00203175985958138,0.000921391203838492,0.00894724953643585
663,0.00199951372903148,0.000921346871320542,0.0110145744667273
664,0.00214474619502404,0.000903345365061239,0.0104702129377451
665,0.00209098000467085,0.000914349578390789,0.00938268431646464
666,0.00203520994229016,0.000920709389629841,0.00870717498700484
667,0.00197749063953454,0.000915653903293264,0.00968299551124341
668,0.00208319679293659,0.00093075596472723,0.0125787192898628
669,0.00204790344575437,0.000936499008227898,0.0101713364352025
670,0.00199758551681523,0.000942513028952847,0.0102844755100862
671,0.00195522013436092,0.000934931525627322,0.00886092245352846
672,0.00201024049170028,0.000881611679445984,0.00831747543268825
673,0.00193495077001752,0.000897421545466178,0.00949587935668439
674,0.00186561696740354,0.000900291757819389,0.00953911947466649
675,0.00180444216221533,0.000915368233706999,0.00820404084267073
676,0.00194574300567085,0.000924816661089422,0.00998518311056107
677,0.00189998713640502,0.000900001549743923,0.00816009715248592
678,0.00182914584563542,0.000898696131100442,0.00905898446396089
679,0.00178741880682498,0.000907375502034441,0.00810229087898822
680,0.00193860176028575,0.000888263227553279,0.00960578118837083
681,0.00189092033728338,0.000899492094543995,0.0125490481793962
682,0.00181718537360303,0.000930238642132005,0.0087029263530579
683,0.0017702289569179,0.00090636317524457,0.00940212283779257
684,0.00190146485218183,0.00093393755193904,0.0125532411228251
685,0.00186794552273152,0.000926104896844875,0.0100718574435766
686,0.00179438990227135,0.000923128997598535,0.0105111114797713
687,0.00175553502809531,0.000908047070557713,0.00866822784969071
688,0.0021613616160376,0.000909198637205085,0.0100820291140565
689,0.00209429063797236,0.000934353024603482,0.00785866054127789
690,0.00203688899797721,0.000932710853164312,0.00837606980625871
691,0.00197959143523991,0.000953543896271979,0.00741456987157971
692,0.00208123585523152,0.000948374607779083,0.0082039399657317
693,0.00204619259297273,0.00093365198360221,0.00745061305353382
694,0.00199792954085456,0.000928888607155949,0.00822815529025435
695,0.00196219086477591,0.000934954358458794,0.0086638114220507
696,0.00207676017582336,0.000908543056261924,0.00885462593652535
697,0.00203346421534811,0.000928965017016608,0.00966499164091732
698,0.00198566204836143,0.000943342743612203,0.00891786185858517
699,0.00193589348996599,0.000919335370592894,0.00776287038046668
700,0.00202146465613972,0.000940858744959719,0.00981220883236955
701,0.00199214002582748,0.000944616291029827,0.00815193063012794
702,0.00195612566560224,0.000936482151272089,0.00838305863871772
703,0.0019153122449334,0.00092153326161234,0.00712223351301429
704,0.00200525859602528,0.00089945238537839,0.00972558511134065
705,0.001961363709544,0.000910125167398119,0.00966333271303954
706,0.00185200609323428,0.000897546003984588,0.0101675212930211
707,0.00181898838321062,0.000887828647607998,0.00877518330703674
708,0.00193731315274293,0.000912383990002034,0.0102987685107368
709,0.0019126400512938,0.000899477682506417,0.00846236676946547
710,0.0018095380047183,0.000910735681388501,0.00898528321487858
711,0.00178924552506299,0.000908536897211619,0.0105295611574195
712,0.00192810410962035,0.000909137707743525,0.00951107558937359
713,0.00191181290321643,0.000913106895210266,0.00955087782473069
714,0.00178969588022993,0.00090555696228032,0.00934966722847429
715,0.0017704012104877,0.000881620852961143,0.00914373670051252
716,0.00188770146705477,0.000909990810848914,0.0111859502836692
717,0.00188034049807569,0.000896995436925363,0.0102027234786119
718,0.00176137967502122,0.000908839699166717,0.00951074121798625
719,0.00174793815006831,0.000900657046903016,0.0086949257821902
720,0.00214185410313473,0.000895861926286987,0.00861175044436531
721,0.00209371352176313,0.000907401665818907,0.00814237689023206
722,0.00200287565929451,0.000885847472519008,0.00860546301200991
723,0.00196637312473514,0.000900175611828125,0.00940646172114774
724,0.00204267693943674,0.000920594855819821,0.00847812596775786
725,0.00201862877400366,0.000899331674241184,0.00851440961495016
726,0.00194442194790212,0.000919424973187331,0.0103882386642476
727,0.00192487748041686,0.000929508208159953,0.00958153938434952
728,0.00204351460141976,0.00090402066838838,0.00859584848774447
729,0.00202038680380885,0.000907663822143053,0.00978926186943325
730,0.00193338526512872,0.000911031058850762,0.0079940849812946
731,0.00190617628227305,0.000906752136275677,0.00827000404943035
732,0.00197301855644064,0.000923208944586299,0.0102072857894483
733,0.00196073082328375,0.000899116313333207,0.00818674877056245
734,0.00188738621136073,0.000925453330306173,0.00830572422504866
735,0.0018684480243187,0.000927310060248749,0.00975221926718613
736,0.00196415248604233,0.000875890571974794,0.00978459618070495
737,0.0019085379773305,0.000906356632510127,0.00851540393093239
738,0.00182299753009066,0.000885311813863546,0.00855779949327217
739,0.00177876624897191,0.000895385047628568,0.00948361692333034
740,0.00190063548921707,0.000883367981933519,0.00973065415625959
741,0.00186830526730379,0.000901986834772251,0.00946568544376671
742,0.00178561625680249,0.00091300238833174,0.00995356211932841
743,0.00175674801745485,0.000911811150924409,0.00921004257419649
744,0.00187597754497286,0.000883962554901339,0.0122936554106224
745,0.0018536970139218,0.0009010446086343,0.0103331203589334
746,0.00175517845224765,0.000907030168033928,0.00922886217080147
747,0.00173162692940112,0.000894606703890326,0.00833839786133274
748,0.00183665098252337,0.000912364381691558,0.010503906523609
749,0.0018225388265252,0.000902846990603276,0.012423287142103
750,0.00173101491003681,0.00092107268926379,0.00900569877527414
751,0.00171170435027044,0.000902952500045492,0.0100320562375807
752,0.00212325768946103,0.000874296370376891,0.00840099520217402
753,0.00206793086486476,0.000902875603147901,0.00981950476609708
754,0.00199321308326564,0.000901413537123999,0.00724954493580464
755,0.00194859828248253,0.000916525673335722,0.0087648933567129
756,0.00203321457974411,0.000904970582359174,0.00905249872365611
757,0.00200515398227015,0.000920570498385152,0.00812568875601005
758,0.00194540480407135,0.000933607051592559,0.0086017882361003
759,0.00191889994017043,0.000906002245723297,0.00968077466674898
760,0.00202062183919496,0.000886345488141297,0.00991775960163944
761,0.00199823389404343,0.000902239417684311,0.00842843788066087
762,0.0019219187140652,0.000909911136631102,0.00761349567623157
763,0.00189484589754966,0.000898931234829935,0.00715064672928402
764,0.00195560198794912,0.00091944308790423,0.0085028107850178
765,0.00194234489291725,0.00091764966798122,0.00962610354849641
766,0.0018856050780266,0.000939067646783605,0.00898101716138554
767,0.00186393636818312,0.0009243964740435,0.00809271145325696
768,0.00224464662964267,0.000897427114085461,0.0101084085118128
769,0.00217897845931699,0.000911287825356962,0.00841587640068567
770,0.00203753643152387,0.000889149595021065,0.01071116619823
771,0.00198770407650083,0.000906546862359569,0.00956753982370512
772,0.00216667805154406,0.000893430379779757,0.00943188609573485
773,0.00214240888934017,0.000919024850640596,0.00999292844520942
774,0.00199902401825752,0.000912531056421957,0.0102467265096048
775,0.00197938922691861,0.000947675404462901,0.00899509115371493
776,0.002172368520566,0.000906531871594972,0.0077461408321124
777,0.00214873219849885,0.00090341418836202,0.00922163356367361
778,0.00198278162931776,0.000909518554826698,0.00846413822411347
779,0.00195759516971893,0.000919309374025732,0.00857947096963767
780,0.00215252475596319,0.000907467076934312,0.00845548370573056
781,0.00216147345806248,0.00091159213580589,0.00908900171034752
782,0.00197965279251359,0.000929890010392038,0.00854314964815617
783,0.00197829457296726,0.000936932533340623,0.0086298240900262
784,0.0023888782894922,0.000955158613785489,0.00932804867417756
785,0.00231342988321219,0.000922838553969663,0.00996961309697784
786,0.00218860113945956,0.000945690840268035,0.0101335751407412
787,0.00213194732037381,0.000927914232656979,0.00802086780702581
788,0.00225958202358772,0.000932922117337407,0.0102236076249213
789,0.0022279453758001,0.000939094709979363,0.00930134553712402
790,0.00211991237001821,0.000949073691555353,0.00910848450571105
791,0.00209728516645844,0.000947578288276254,0.0102423375919422
792,0.00228112377277836,0.00090398778879461,0.0100832198922637
793,0.00224637493949511,0.000916790362594533,0.0084522046780489
794,0.0021172383391442,0.000917605959488437,0.00838275230364697
795,0.00208042904040519,0.000945222762563228,0.00920661289720722
796,0.00220844154429073,0.000933611435971188,0.0094535265843112
797,0.00220426401385181,0.000928399765559795,0.00995413254559392
798,0.00208130272159387,0.000955537362456651,0.00846745948815068
799,0.00206956216437778,0.00094174956980528,0.00822026942835433
800,0.00211052227334572,0.000906785747842141,0.00882738239556465
801,0.00205232736307136,0.000899539214841832,0.0101365689075416
802,0.00194481275919392,0.000901125324131199,0.0101995256635731
803,0.00189859036663931,0.000915026679668366,0.00825122690290388
804,0.00205039562974191,0.000910856879236704,0.0102525227459928
805,0.00202419561524103,0.000920706714579577,0.00804362410091145
806,0.00191974621687471,0.00091890789853965,0.00854182752712239
807,0.0018952870296463,0.000936128555044858,0.00934455363848915
808,0.00204984941324143,0.000888259620547649,0.00930911738799512
809,0.00203449875898297,0.000897145520482474,0.00851925065440431
810,0.00190255994147101,0.000907258440512756,0.00840069580574515
811,0.00188410493846884,0.000912063350563133,0.00806510499298336
812,0.00203222953464686,0.000919395819949868,0.0093940250216172
813,0.00203650395803137,0.000922492693254228,0.00958475517457022
814,0.00190354850516261,0.000922837714828919,0.00919842770090348
815,0.001897215493309,0.000923054662551321,0.00814336926062838
816,0.00224828717101327,0.000957908153197679,0.0101790639818175
817,0.0021920651341481,0.000924780457416073,0.0129421959761624
818,0.00209392759024057,0.000937835438373241,0.008225401501183
819,0.00204778550711551,0.000936286373183831,0.00963523370793994
820,0.00215030635801715,0.000958307782236623,0.00874057621620484
821,0.00212596568522433,0.000949948149945828,0.00960281652860004
822,0.00205045343760492,0.000949543497046777,0.0101082876895526
823,0.0020269290515223,0.000961283135531691,0.00919586711844827
824,0.00217153307231425,0.000906845065401436,0.0095817837652069
825,0.002157382151154,0.000935787860523002,0.0101130014780326
826,0.00204740614056181,0.000939057647170408,0.00857893961753477
827,0.00202449234441617,0.000934650148688665,0.00786238807436256
828,0.00211281974702103,0.000943743534410265,0.0100805522639371
829,0.00211475768291512,0.000946534166886273,0.00796450450748098
830,0.00202646206335877,0.000949227753099654,0.00814693076268431
831,0.00201497490119924,0.000944721102236485,0.00816297349922926
832,0.00210896376031759,0.000920521039346679,0.00834116456480844
833,0.00208592212706789,0.000925678761169015,0.00936780161448603
834,0.00193747143163642,0.000922960588358288,0.00955652821807992
835,0.00192050952065922,0.000920207456584202,0.00830835060424761
836,0.00205172306128773,0.000922238854489043,0.0100696721529132
837,0.00205174003497204,0.000924739323109702,0.00870551267146404
838,0.0019134045299727,0.000914970308318927,0.00930641226673356
839,0.00191250205368257,0.000917018878020363,0.010047962957487
840,0.00203150252959523,0.00093160255582297,0.00877478405301976
841,0.00204768253073641,0.000929643564655934,0.00785408996035687
842,0.00186758323103735,0.00093265821018199,0.00988295532895695
843,0.00187580570245633,0.000917730566429052,0.00855759708939523
844,0.00201487483460548,0.000934196708331244,0.00860423830731302
845,0.00204738114768709,0.000933315543041564,0.00914310758931012
846,0.00186813621746728,0.000914523817480195,0.0102517654433311
847,0.0018881130257269,0.000912969412814647,0.00862679476016194
848,0.00224420415926578,0.000914053645645293,0.00963799701612061
849,0.00221895495156311,0.00092158727137018,0.00842701214534866
850,0.00207605324992423,0.000912004334965607,0.00837999951078632
851,0.00205927990093132,0.000938694449453153,0.0093984743570346
852,0.00213333233776111,0.000924562912244667,0.00898065730401853
853,0.00213285127201504,0.000915899770107518,0.00961451140389782
854,0.00201815349664652,0.000936477791252588,0.0101522267687873
855,0.00202011627522701,0.00092780073344769,0.00865963090580895
856,0.00214143973618471,0.000917563618222912,0.00772571937154624
857,0.00215546609553818,0.000917141975176362,0.00948268409308557
858,0.00199694807738885,0.000934565248147812,0.00854807610392012
859,0.00200278862271159,0.000923950639226977,0.00772352369952359
860,0.00207099071129474,0.000933578672370881,0.00795804425128982
861,0.00209912236468251,0.000931149580595994,0.00839644779513638
862,0.00196239911685965,0.000960100778877722,0.0086925655286743
863,0.00198038450291556,0.000923449733199776,0.00760842219084294
864,0.00202572298839052,0.000911958611989544,0.0102749590891212
865,0.00200676646570983,0.000919539386775139,0.00898107229911248
866,0.00187870740729506,0.0009100646959288,0.00795337694719832
867,0.00186440423354388,0.000890026605845867,0.00923035963781509
868,0.0019845337780648,0.000897852040004763,0.00874366712029405
869,0.00198343495196083,0.000911895234651748,0.00971083720338197
870,0.00186960468883268,0.000901959564622881,0.00799013189286751
871,0.00186743109740691,0.000911120662987508,0.00816297460291394
872,0.00196080683630292,0.000887137299295585,0.0086549973693144
873,0.00198360979676699,0.000895437262732061,0.00953933439344764
874,0.00182380714268843,0.000918048337987233,0.0093235604425276
875,0.00183842928658712,0.000892288584383771,0.00835922483783005
876,0.00194924801763293,0.000905616663585098,0.00998057032057499
877,0.00197837170087681,0.000909584772601197,0.00833272134100807
878,0.00183287721175416,0.000923488045081107,0.00970215668002672
879,0.00185109129473656,0.000899491095492942,0.00831590870494455
880,0.00216717652370179,0.000931033538464321,0.00906026260967247
881,0.00215612380721769,0.000947235218502912,0.0103443513005719
882,0.00202609677988919,0.000930524251673819,0.00961718398830355
883,0.00201816342866774,0.000935824332468625,0.00959865138843335
884,0.0020808825240997,0.000904789990520596,0.00993544680087616
885,0.00208745614972369,0.000922949917635374,0.00916171723816357
886,0.00199150794311662,0.000914947012059233,0.00875528346740535
887,0.00199608220492936,0.000934238190993418,0.0104013823128285
888,0.00209322499116444,0.000889714982564675,0.00964230771506903
889,0.00212626629551709,0.000903843523512843,0.00847471919591938
890,0.00197266703540327,0.000917419438537403,0.00774887031345394
891,0.00199268205133855,0.000916097052888213,0.00802184081290674
892,0.00203492255357582,0.000906888916592702,0.00821732103626208
893,0.00207067724699727,0.000913051271133268,0.00951692290252003
894,0.00195424039214287,0.00093965319918985,0.00758428713978403
895,0.00197665623760087,0.00091507472930961,0.0081641196128953
896,0.0020120447701346,0.000882646310074814,0.00902812955166801
897,0.00193879472023625,0.000896034979885868,0.00926609244324392
898,0.00185632345227233,0.000903691797218817,0.00984201809830629
899,0.00179368630238832,0.00090167785219346,0.00816267790360823
900,0.00193732219935246,0.000884566325667759,0.0101318483411472
901,0.00189658651855721,0.000900943593876593,0.00793804609301112
902,0.00181152037112152,0.000906328252102604,0.00859593883238411
903,0.00177183663802812,0.000918380681348049,0.00915036955737366
904,0.00196903111216702,0.000895736593976268,0.00877553662675594
905,0.00192217579660621,0.000897485936316206,0.00877809439703338
906,0.00183069296260899,0.000894788689211344,0.00911717808272897
907,0.00178005303904301,0.000883812421330378,0.00854855147745891
908,0.00192935194959707,0.000908520113192949,0.00967260602721054
909,0.00190755825401627,0.000905125219993501,0.00965573801053769
910,0.00180354207184194,0.000912542169320891,0.0085488806278596
911,0.0017710780130685,0.000895825791439419,0.00809057024874792
912,0.00215665831622877,0.000904124300248157,0.0101178384475193
913,0.00207384691893863,0.000925789443341408,0.00789839634831928
914,0.00201621194562972,0.000914065092495078,0.00827052904540973
915,0.00194468956707389,0.000902298097721329,0.00845559191834321
916,0.00204422633253627,0.000908730706680402,0.00799699493919468
917,0.00199708902367526,0.000918377803038861,0.00771446651211661
918,0.00194727586170871,0.000914778765541634,0.00924978261391375
919,0.00190256230952994,0.000932047137996684,0.00899743368452795
920,0.0020866998121897,0.000898201195267013,0.0083912867702773
921,0.00202741224163412,0.000914812442295682,0.00944428922870639
922,0.00198087645559455,0.000916181499357908,0.00764513716746131
923,0.00191532984831433,0.000925228683660866,0.00788575852323013
924,0.00200883633968722,0.000924884095487139,0.00989298225236864
925,0.00197411211368011,0.00093291491371676,0.00799697161734581
926,0.00192705657208818,0.000931002808562082,0.0081678012176896
927,0.00188160373814564,0.000925030897501811,0.00806242764720604
928,0.00192314598576911,0.000893368665224388,0.0101662175375335
929,0.00185488271649006,0.000917886946045692,0.00819238377059889
930,0.00179751997066836,0.000922401001568527,0.0082489711855075
931,0.00173853669655283,0.000921494529434694,0.00915056118249685
932,0.00186374836294312,0.000899300961785742,0.00824730260995517
933,0.00182311218258835,0.000894273437059792,0.00799032714986671
934,0.00176446164959792,0.000907087421560636,0.0095068596605538
935,0.00172365266522201,0.000928312875595617,0.00815853564611684
936,0.00187714083829881,0.000890460841513438,0.00911233170614724
937,0.00183819816758565,0.000885593797798394,0.010214409874606
938,0.00176997910689739,0.000889070713553034,0.00852585127656791
939,0.00172778805803172,0.000894278420406945,0.00794791300141059
940,0.00184247687672606,0.000922406721259979,0.0100769165919295
941,0.00182034472679379,0.000905202964723898,0.00817986292768679
942,0.00174916424098282,0.000918683950872326,0.00860594079639375
943,0.00171733977266025,0.000899757940332029,0.0082938352027755
944,0.00207004565868521,0.000926726649317737,0.00838101544394317
945,0.00200142961815025,0.000952189388034615,0.00969563817797026
946,0.00196178525423924,0.000937745674070141,0.00930128495443308
947,0.00189997180049079,0.000923753011969012,0.00795718219885545
948,0.00198351333540113,0.000940444708049381,0.00810277411647894
949,0.0019440239843216,0.000915778802151228,0.00770751362188727
950,0.00191473639425004,0.00093380456689473,0.008437917862279
951,0.00187275559869789,0.000929319996935084,0.00834463117294867
952,0.00200983509068216,0.000913457067209523,0.00998239608795624
953,0.00196831847700189,0.000921785905962181,0.00830615519154875
954,0.00193171015146211,0.000933634317242129,0.00764549536745796
955,0.00188103653562918,0.000896388575468915,0.00685478543604736
956,0.00194617408820102,0.000949551175286096,0.00821118109048004
957,0.00191989903784042,0.000923992860855679,0.00693257757228487
