"code","lambdaZM_hat_T","lambdaZM_lo_T","lambdaZM_hi_T"
160,0.000117674296814048,5.31169740451801e-05,0.000566626929297053
161,0.000113454803938871,5.37066493231369e-05,0.000486343206818143
162,0.000109947935721538,5.49041509390559e-05,0.000501929915900663
163,0.000106439089955797,5.51623592729154e-05,0.000519924297353158
164,0.000114266688745334,5.32329631594428e-05,0.000495078825519411
165,0.000111937444495622,5.39922884176546e-05,0.000539678953155866
166,0.00010810603586968,5.43650757166375e-05,0.000566607815993091
167,0.000105829783049589,5.41949389292083e-05,0.000527410164054337
168,0.000113476870572568,5.27000939424355e-05,0.000616423364953791
169,0.000110325291812634,5.27577497036654e-05,0.000607600325018771
170,0.000107547471645532,5.29120973715323e-05,0.00056153547689071
171,0.00010435933379572,5.32799299626206e-05,0.00048564727791855
172,0.000111356523185487,5.45894791727562e-05,0.00061400075643275
173,0.000109190137572819,5.42130529827422e-05,0.000557913651718675
174,0.000106291848757853,5.4406874078592e-05,0.000504346888235517
175,0.000103692896429342,5.48557749360278e-05,0.000592836198644764
176,0.000128717035640126,5.4165748402216e-05,0.000475298881393206
177,0.000124730864300952,5.4841375010893e-05,0.000463676041492848
178,0.000122042489557598,5.54296321077095e-05,0.000517516711002173
179,0.000118556700786963,5.42486134496319e-05,0.000499736539537914
180,0.000124370949201084,5.44410139687787e-05,0.000479704480180749
181,0.00012268115824986,5.58425281619298e-05,0.000501878706022757
182,0.000119878044256707,5.63680074359465e-05,0.000526751221777044
183,0.000117911814696623,5.57333870387558e-05,0.000535873546169946
184,0.000123586144842465,5.42591538867817e-05,0.00057966724732005
185,0.000120465021586468,5.50052585043436e-05,0.000494090635013526
186,0.000119451001936981,5.41607539518574e-05,0.000494380023860714
187,0.000115883519423497,5.38971732964163e-05,0.000457353051460064
188,0.000120618262771314,5.60681161542226e-05,0.000492380872700799
189,0.000118679481254084,5.46476036921266e-05,0.000523820048395351
190,0.000117871223987692,5.53141521765766e-05,0.000416731441030105
191,0.000115069358626845,5.59026420159913e-05,0.000511807589493811
192,0.000118422212399884,5.25522309212386e-05,0.000573194101210567
193,0.000115441637710794,5.38929618647045e-05,0.000519689588685735
194,0.000110210545077557,5.23911039895346e-05,0.000517644774625223
195,0.000107963082119525,5.30816985186441e-05,0.000565452231767828
196,0.000114400436306022,5.2560007066276e-05,0.000573876777353638
197,0.000112546656900064,5.29859250396962e-05,0.000606978597002578
198,0.000107858143616833,5.32287690054315e-05,0.000620795153325033
199,0.000106295813545069,5.36968210469542e-05,0.000656955282219473
200,0.000113354060061167,5.20658042679406e-05,0.000559809352553689
201,0.000111680197526243,5.26115246650795e-05,0.000493243562432383
202,0.000106492029049914,5.22846635930123e-05,0.00061384644289552
203,0.000104755654424466,5.23540407896849e-05,0.00053393562078778
204,0.000110706993580612,5.31280330573452e-05,0.000609509120559481
205,0.000109573977417742,5.28202515491598e-05,0.000540758436362315
206,0.000104733735880217,5.25296863824679e-05,0.000522099843051085
207,0.000103324851871761,5.21422913682603e-05,0.000602664067698084
208,0.000128199566850215,5.40863971382972e-05,0.000496778810334856
209,0.000124757691964835,5.30700096537446e-05,0.000592634392472403
210,0.000120675448620104,5.36465216835836e-05,0.000542744004367039
211,0.000118100290719787,5.40626920968706e-05,0.000490811591002475
212,0.000122218800481562,5.33952163600529e-05,0.000603053430933675
213,0.000120425556710442,5.38853434108299e-05,0.000594996802460892
214,0.000117128321958267,5.33162052855619e-05,0.000667811113366105
215,0.000115626255715854,5.46068845049676e-05,0.00063052110312
216,0.000121788067069519,5.2179528901524e-05,0.000524709297354281
217,0.000119588198768008,5.34402503699226e-05,0.000493781537612182
218,0.000116477511923908,5.30648646686201e-05,0.000501398070554531
219,0.000114199649272454,5.47342055023143e-05,0.000519893242558622
220,0.000117535541013294,5.4219992705178e-05,0.00049605514712982
221,0.000116190377920424,5.44253834589138e-05,0.000601271402160979
222,0.000113708905223986,5.34126765119613e-05,0.000519842541011117
223,0.000112018544205336,5.34744334566648e-05,0.000500073496946133
224,0.000114544300263891,5.30433533852573e-05,0.000550966436843944
225,0.000111875524428035,5.45523705891615e-05,0.000584838207022956
226,0.000107156768280591,5.25583887455653e-05,0.00050732678645977
227,0.00010521132317858,5.32933687150349e-05,0.000521014804677655
228,0.000111755183218872,5.32716710510803e-05,0.000629517403103489
229,0.00011048474486299,5.30998556934175e-05,0.000608957556682489
230,0.000105791694007005,5.37103681065882e-05,0.000560547646678055
231,0.000104756107463892,5.34273550328708e-05,0.000624815335391897
232,0.000109339369148107,5.24032655518626e-05,0.00060380277929431
233,0.000108089893597486,5.34347887435335e-05,0.000490285253291409
234,0.000103486147816611,5.28609012532458e-05,0.000521538364549234
235,0.000102288082671684,5.34654180241191e-05,0.000446807810852334
236,0.00010758902454096,5.31763827997065e-05,0.000747452572248327
237,0.000106910588201117,5.33760872521038e-05,0.000609998379540918
238,0.000102589469333751,5.37640489556225e-05,0.000598103512572735
239,0.000101719765189717,5.23309522269762e-05,0.000537232588787859
240,0.000124714722028804,5.43333123993971e-05,0.000584763047387508
241,0.000122071272090716,5.45732841606615e-05,0.00059154463317731
242,0.000118124917976541,5.41497326101845e-05,0.00050636174460814
243,0.000116190292625525,5.34901618780147e-05,0.000616554511457923
244,0.000120450334579398,5.40966428249193e-05,0.000486318583496619
245,0.000119659767405936,5.39057852904051e-05,0.000619491574921103
